Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Transportation type,Transportation cost,Rating
98463,Spain,12/06/2023,12/20/2023,14.0,Regina Blevins 98463,35.0,Male,Taiwan,Riad,1219.22,Car,1347.23,5
98464,"Cancun, Mexico",11/23/2024,11/27/2024,4.0,Catherine Berry 98464,51.0,Other,Japan,Guesthouse,1026.38,Flight,164.19,4
98465,"Athens, Greece",09/29/2023,10/15/2023,16.0,Susan Stein 98465,61.0,Other,Spanish,Villa,961.46,Airplane,366.74,3
98466,Bangkok,02/08/2025,02/12/2025,4.0,Janet Peterson 98466,61.0,Female,Taiwan,Hotel,1953.66,Car rental,270.14,5
98467,Santorini,11/05/2023,11/18/2023,13.0,Jacob Griffin 98467,30.0,Female,China,Guesthouse,2541.24,Car rental,424.87,5
98468,Fiji,08/31/2023,09/13/2023,13.0,Marissa Duran 98468,65.0,Other,American,Villa,1158.16,Car,401.21,4
98469,"Los Angeles, USA",01/16/2024,01/24/2024,8.0,Kerry Watkins 98469,56.0,Male,Chinese,Villa,1321.5,Car rental,377.25,4
98470,"Gold Coast, Australia",12/20/2024,12/28/2024,8.0,Donna Cabrera 98470,41.0,Female,Japan,Airbnb,1134.07,Plane,362.11,4
98471,"Kuala Lumpur, Malaysia",09/22/2024,09/29/2024,7.0,Micheal Cole 98471,54.0,Other,Greece,Hotel,705.43,Plane,260.89,3
98472,Bangkok,02/05/2024,02/10/2024,5.0,Lauren Harmon 98472,55.0,Female,Italian,Villa,1416.01,Car,471.5,5
98473,"Amsterdam, Netherlands",10/24/2024,11/05/2024,12.0,Anthony Huynh 98473,47.0,Male,Indonesian,Riad,2816.92,Flight,544.84,5
98474,"Bangkok, Thailand",03/18/2025,03/27/2025,9.0,Parker Pacheco 98474,22.0,Other,China,Riad,2876.78,Airplane,1188.79,5
98475,Paris,10/21/2024,11/06/2024,16.0,Allen Hicks 98475,69.0,Male,South African,Airbnb,1666.55,Airplane,1258.96,4
98476,"Athens, Greece",06/11/2024,06/25/2024,14.0,Katherine Fitzgerald 98476,57.0,Female,Italy,Hostel,2316.02,Airplane,617.12,4
98477,"Athens, Greece",02/13/2024,02/28/2024,15.0,Brittany Bentley 98477,58.0,Other,German,Airbnb,1115.18,Subway,305.99,4
98478,"Rio de Janeiro, Brazil",6/20/2023,6/28/2023,8.0,Deborah Byrd 98478,31.0,Female,Dutch,Hotel,976.69,Plane,372.28,1
98479,Fiji,11/04/2023,11/08/2023,4.0,Juan Donovan 98479,69.0,Male,Australian,Guesthouse,1104.94,Flight,376.36,4
98480,Phnom Penh,11/13/2024,12/04/2024,21.0,Dr. Virginia Crawford 98480,69.0,Male,Brazil,Villa,2446.45,Subway,919.23,5
98481,Phnom Penh,06/11/2023,06/16/2023,5.0,Tony Arnold 98481,70.0,Male,Italian,Hostel,1583.49,Car rental,501.82,5
98482,"Taipei, Taiwan",07/23/2023,08/03/2023,11.0,Robert Malone 98482,53.0,Male,Mexican,Villa,898.33,Plane,326.67,4
98483,"Cancun, Mexico",05/10/2024,05/21/2024,11.0,Brent Dennis 98483,63.0,Female,Greece,Villa,1476.24,Car,189.03,3
98484,Rio de Janeiro,06/27/2023,07/18/2023,21.0,Kristina Romero 98484,44.0,Female,Moroccan,Riad,678.21,Flight,712.83,4
98485,"Accra, Ghana",01/27/2024,02/09/2024,13.0,Richard Valencia 98485,33.0,Other,Spain,Vacation rental,649.94,Subway,264.02,5
98486,"Bangkok, Thailand",08/12/2023,08/30/2023,18.0,Ronald Reeves 98486,56.0,Other,Canadian,Hostel,900.19,Flight,1211.13,5
98487,"Lima, Peru",03/24/2025,03/31/2025,7.0,Robert Farley 98487,28.0,Female,South Korean,Guesthouse,813.87,Car,297.17,2
98488,Phuket,10/14/2024,10/24/2024,10.0,Dr. Amanda Rios 98488,29.0,Female,Emirati,Riad,388.93,Flight,438.72,5
98489,"Dubai, United Arab Emirates",06/17/2023,06/21/2023,4.0,Candace Mcmahon 98489,18.0,Other,German,Hostel,2401.59,Ferry,1326.91,3
98490,"Casablanca, Morocco",04/02/2025,04/14/2025,12.0,Sean Davies 98490,63.0,Other,British,Resort,789.77,Plane,264.52,3
98491,"Buenos Aires, Argentina",07/19/2024,08/08/2024,20.0,Kenneth Pace 98491,24.0,Female,British,Hotel,787.42,Subway,341.2,3
98492,Japan,05/03/2023,05/20/2023,17.0,Henry Garrett 98492,51.0,Female,Singapore,Guesthouse,1028.2,Car,176.04,4
98493,"Istanbul, Turkey",10/09/2024,10/22/2024,13.0,Jimmy Powers 98493,47.0,Other,Dutch,Guesthouse,806.17,Train,276.8,4
98494,Spain,09/08/2023,09/29/2023,21.0,Dr. Emily Cook 98494,53.0,Male,Greece,Vacation rental,2577.68,Bus,1099.81,4
98495,"Rio de Janeiro, Brazil",11/17/2023,12/06/2023,19.0,Cameron Fuller 98495,18.0,Female,Singapore,Riad,1228.13,Subway,1084.14,5
98496,"Kuala Lumpur, Malaysia",7/1/2024,7/10/2024,9.0,Sara Welch 98496,50.0,Male,German,Hotel,670.57,Flight,240.3,3
98497,"Istanbul, Turkey",01/23/2025,02/07/2025,15.0,Tiffany Hart 98497,31.0,Male,American,Riad,640.03,Car rental,257.3,4
98498,"Buenos Aires, Argentina",03/14/2024,03/19/2024,5.0,Christine Whitaker 98498,60.0,Male,Canada,Airbnb,857.38,Train,379.31,3
98499,"Prague, Czech Republic",09/06/2024,09/16/2024,10.0,Jeffery Reed 98499,50.0,Other,American,Airbnb,737.87,Train,324.43,3
98500,Japan,04/26/2024,05/17/2024,21.0,Amber Santos 98500,50.0,Other,Mexican,Hotel,1815.92,Flight,229.16,2
98501,"Taipei, Taiwan",12/05/2024,12/22/2024,17.0,Brandon Rosales 98501,41.0,Female,Mexican,Resort,887.29,Plane,313.64,3
98502,"Hanoi, Vietnam",01/26/2025,02/16/2025,21.0,Allison Pitts 98502,59.0,Other,Cambodia,Hotel,691.86,Subway,367.45,5
98503,"Kuala Lumpur, Malaysia",02/25/2025,03/04/2025,7.0,Isabel Carr 98503,25.0,Female,Scottish,Hostel,746.53,Car rental,254.18,3
98504,"Bali, Indonesia",09/06/2023,09/26/2023,20.0,Anne Lyons 98504,35.0,Male,Canada,Hotel,910.79,Plane,497.25,5
98505,"Berlin, Germany",07/17/2024,08/04/2024,18.0,Kathryn Logan 98505,49.0,Other,South Korea,Riad,2035.34,Plane,135.27,3
98506,"Taipei, Taiwan",01/23/2024,02/01/2024,9.0,Geoffrey Scott Jr. 98506,24.0,Male,Taiwan,Guesthouse,853.2,Ferry,328.71,3
98507,Fiji,01/18/2024,02/04/2024,17.0,Taylor Harvey 98507,23.0,Female,Emirati,Airbnb,1101.25,Car,394.91,2
98508,"Tokyo, Japan",10/07/2023,10/18/2023,11.0,Karen Vang 98508,40.0,Other,French,Hotel,1390.09,Subway,1133.6,4
98509,"Los Angeles, USA",12/13/2024,12/27/2024,14.0,Stephanie Peck 98509,66.0,Male,Indian,Hostel,1223.7,Subway,1117.63,5
98510,"Lima, Peru",07/13/2023,07/26/2023,13.0,Beth Rocha 98510,33.0,Other,American,Hotel,807.8,Plane,290.84,4
98511,"Sydney, AUS",11/5/2023,11/12/2023,7.0,Margaret English 98511,27.0,Female,South Korean,Airbnb,$900 ,Car rental,$200 ,3
98512,"Sydney, Australia",03/18/2024,04/08/2024,21.0,Hayley Saunders 98512,72.0,Female,Indonesian,Guesthouse,952.73,Subway,1186.49,4
98513,"Accra, Ghana",06/09/2023,06/29/2023,20.0,Marissa Drake 98513,57.0,Male,Japanese,Hotel,612.3,Plane,267.0,4
98514,"Edinburgh, Scotland",9/5/2024,9/12/2024,7.0,Albert Gillespie 98514,31.0,Male,Scottish,Hotel,831.05,Train,121.56,3
98515,Rome,04/01/2025,04/15/2025,14.0,Ronald Richard 98515,72.0,Male,French,Hostel,1219.19,Flight,1106.76,1
98516,Japan,12/27/2024,01/05/2025,9.0,Dominic Lee 98516,19.0,Female,Canada,Riad,392.22,Train,1232.79,4
98517,"Sydney, Australia",04/09/2024,04/14/2024,5.0,Krista Colon 98517,43.0,Other,Australian,Villa,2125.5,Train,638.41,4
98518,"New York City, USA",11/12/2023,11/15/2023,3.0,Wanda Baldwin 98518,68.0,Other,Canadian,Airbnb,2048.24,Car rental,173.22,3
98519,France,07/09/2023,07/15/2023,6.0,Alan Simmons 98519,30.0,Other,Singapore,Hostel,901.26,Flight,167.53,4
98520,"New York City, USA",07/31/2023,08/16/2023,16.0,Kelsey Bailey 98520,56.0,Male,Cambodia,Airbnb,1593.43,Bus,522.7,3
98521,Dubai,07/31/2024,08/11/2024,11.0,Jessica Franco 98521,36.0,Female,Singapore,Airbnb,2555.52,Subway,232.0,3
98522,"Casablanca, Morocco",08/22/2024,08/31/2024,9.0,Carl Obrien 98522,35.0,Female,Indonesian,Hotel,746.01,Subway,268.04,4
98523,"Lisbon, Portugal",09/26/2023,10/11/2023,15.0,Carly Brady 98523,29.0,Other,New Zealander,Hotel,689.56,Plane,292.24,4
98524,New York,11/05/2023,11/21/2023,16.0,Julia Simmons 98524,49.0,Male,South Korea,Resort,2125.22,Car rental,476.21,4
98525,"Accra, Ghana",11/1/2023,11/8/2023,7.0,Jordan Carroll 98525,29.0,Female,Italian,Airbnb,684.83,Train,295.15,2
98526,"Lisbon, Portugal",06/16/2024,06/29/2024,13.0,Paula Barrett 98526,38.0,Other,Moroccan,Resort,871.22,Airplane,365.38,3
98527,Thailand,01/07/2024,01/23/2024,16.0,Adam Mejia 98527,23.0,Male,Italy,Hotel,2743.69,Bus,867.15,5
98528,"Paris, France",06/21/2024,06/29/2024,8.0,Shelley Nelson 98528,43.0,Female,Spanish,Hostel,599.21,Ferry,1089.07,3
98529,Australia,11/14/2023,11/22/2023,8.0,Kirsten Patterson 98529,63.0,Female,Taiwanese,Airbnb,919.13,Plane,1293.96,4
98530,"Edinburgh, Scotland",06/26/2024,07/07/2024,11.0,Miss Anna Smith 98530,50.0,Female,Taiwan,Vacation rental,2008.45,Flight,1475.83,4
98531,"Accra, Ghana",07/15/2023,08/02/2023,18.0,Alexandra Ramirez 98531,51.0,Female,Spain,Hostel,641.77,Ferry,267.71,4
98532,"Bangkok, Thailand",09/25/2024,10/16/2024,21.0,Mackenzie Bailey 98532,54.0,Female,Brazilian,Resort,1404.26,Ferry,415.19,2
98533,"Phuket, Thailand",03/04/2025,03/15/2025,11.0,John Gill DDS 98533,69.0,Female,Spain,Airbnb,1899.32,Airplane,1105.8,3
98534,Canada,10/30/2024,11/16/2024,17.0,Becky Stevens 98534,35.0,Other,Vietnamese,Guesthouse,420.24,Plane,1229.71,4
98535,"Budapest, Hungary",07/07/2023,07/25/2023,18.0,Cody Patterson 98535,65.0,Female,Singapore,Vacation rental,765.14,Ferry,277.93,5
98536,"Casablanca, Morocco",12/27/2023,01/06/2024,10.0,Sarah Love 98536,27.0,Male,Indonesian,Villa,771.65,Airplane,272.83,4
98537,"Lima, Peru",3/10/2024,3/17/2024,7.0,Mrs. Emily Aguilar 98537,37.0,Male,Emirati,Resort,814.06,Flight,302.88,1
98538,Canada,11/13/2023,12/01/2023,18.0,Scott Mullins 98538,52.0,Male,Mexican,Guesthouse,1270.69,Car rental,679.6,4
98539,Bangkok,09/25/2023,10/15/2023,20.0,Monica Hoffman 98539,22.0,Female,Taiwan,Vacation rental,1440.66,Bus,768.47,4
98540,Egypt,08/31/2024,09/20/2024,20.0,Sabrina Case 98540,18.0,Other,Japanese,Resort,2172.86,Train,939.91,3
98541,"Lisbon, Portugal",09/28/2023,10/19/2023,21.0,Jennifer Juarez 98541,22.0,Male,United Arab Emirates,Hostel,919.64,Car,331.33,1
98542,"San Francisco, USA",10/10/2024,10/13/2024,3.0,Mark Burke 98542,27.0,Other,Taiwan,Airbnb,1305.62,Flight,411.69,4
98543,Fiji,05/24/2023,06/09/2023,16.0,Benjamin Floyd 98543,37.0,Other,USA,Riad,993.65,Plane,401.24,4
98544,"Accra, Ghana",05/25/2023,06/04/2023,10.0,Kelly Rivera 98544,41.0,Male,United Kingdom,Hotel,647.96,Ferry,275.14,2
98545,"Rio de Janeiro, Brazil",03/22/2024,03/30/2024,8.0,Matthew Morrow 98545,68.0,Other,Australian,Guesthouse,896.61,Car,320.12,4
98546,"Gold Coast, Australia",03/26/2025,04/09/2025,14.0,Briana Wright 98546,30.0,Male,Scottish,Villa,970.55,Flight,408.66,4
98547,Dubai,08/07/2024,08/18/2024,11.0,Gregory Welch 98547,26.0,Female,South African,Guesthouse,442.32,Car,434.86,5
98548,Rome,09/22/2023,09/25/2023,3.0,Alice Walters 98548,27.0,Other,Scottish,Vacation rental,2205.12,Ferry,601.8,4
98549,"Gold Coast, Australia",01/31/2024,02/12/2024,12.0,Kathy Glover 98549,55.0,Male,New Zealander,Hostel,1070.41,Airplane,387.38,4
98550,Cape Town,1/6/2024,1/14/2024,8.0,Thomas Reynolds 98550,26.0,Female,Spain,Airbnb,$500 ,Plane,"$1,500 ",5
98551,Spain,12/29/2024,01/09/2025,11.0,Ann Bates 98551,44.0,Other,Spain,Guesthouse,1087.45,Plane,1007.93,4
98552,Italy,09/25/2024,09/28/2024,3.0,Ariel Rogers 98552,43.0,Other,Chinese,Airbnb,1366.84,Train,1094.26,4
98553,"Beijing, China",02/23/2025,03/04/2025,9.0,Allison Riley 98553,68.0,Female,Dutch,Hostel,988.85,Subway,434.34,3
98554,"Lima, Peru",06/16/2024,07/04/2024,18.0,Larry Coleman 98554,57.0,Female,Indian,Resort,748.33,Plane,316.3,2
98555,"New York City, USA",11/12/2023,11/15/2023,3.0,Larry Schultz 98555,68.0,Other,Canadian,Airbnb,1651.16,Car rental,122.71,5
98556,"Sydney, Australia",12/25/2023,01/03/2024,9.0,Wayne Kim 98556,21.0,Other,South Korean,Hotel,1915.81,Flight,668.59,5
98557,"Buenos Aires, Argentina",09/07/2023,09/13/2023,6.0,Amy Humphrey 98557,62.0,Male,South Korea,Airbnb,789.6,Bus,383.75,4
98558,Fiji,08/17/2024,09/04/2024,18.0,Brad Mcgee 98558,34.0,Female,United Kingdom,Airbnb,1137.42,Flight,395.69,3
98559,"Budapest, Hungary",02/13/2024,02/28/2024,15.0,Melinda Valdez 98559,55.0,Other,German,Airbnb,760.75,Subway,262.12,1
98560,"Sydney, AUS",05/08/2023,05/25/2023,17.0,Steven Coleman 98560,27.0,Female,Taiwan,Guesthouse,1217.45,Subway,1555.32,5
98561,"Edinburgh, Scotland",9/5/2024,9/12/2024,7.0,Tammy Stafford 98561,30.0,Male,Scottish,Hotel,1087.62,Train,170.05,4
98562,"Paris, France",03/11/2025,03/16/2025,5.0,Kristy Ross 98562,58.0,Female,Dutch,Riad,925.31,Car,1630.35,4
98563,Rome,09/05/2023,09/23/2023,18.0,Carol Schneider 98563,18.0,Other,South Korean,Airbnb,700.11,Plane,213.08,5
98564,"Toronto, Canada",12/06/2024,12/23/2024,17.0,Krystal Terry 98564,25.0,Other,Italian,Vacation rental,1008.14,Car,430.24,3
98565,"Toronto, Canada",06/11/2024,06/24/2024,13.0,Rachael Ashley 98565,18.0,Female,Mexican,Vacation rental,1034.2,Train,399.29,2
98566,"Hanoi, Vietnam",09/11/2023,09/28/2023,17.0,Johnny Lawson 98566,70.0,Female,Spanish,Airbnb,811.2,Car,341.82,5
98567,"Berlin, Germany",09/24/2023,10/12/2023,18.0,Harold Murray 98567,70.0,Female,USA,Vacation rental,2134.94,Ferry,869.87,5
98568,"Gold Coast, Australia",9/1/2023,9/10/2023,9.0,Leslie Carroll 98568,29.0,Male,South African,Guesthouse,1073.68,Car,355.24,3
98569,"Casablanca, Morocco",08/02/2023,08/16/2023,14.0,Gavin Davis 98569,31.0,Female,South African,Guesthouse,762.99,Car rental,283.29,4
98570,Egypt,01/26/2025,02/01/2025,6.0,Spencer Lee 98570,68.0,Other,American,Hotel,1684.84,Ferry,1266.01,5
98571,"Gold Coast, Australia",01/07/2024,01/28/2024,21.0,Noah Willis 98571,70.0,Male,Singapore,Resort,1022.23,Car rental,427.78,5
98572,"Osaka, Japan",02/07/2025,02/22/2025,15.0,Miss Jessica Hill DDS 98572,57.0,Male,Indian,Resort,1032.4,Airplane,323.7,1
98573,France,05/31/2024,06/19/2024,19.0,Hannah Walters 98573,55.0,Other,Korean,Vacation rental,1821.82,Train,990.8,1
98574,"Buenos Aires, Argentina",01/06/2025,01/24/2025,18.0,Frank Watkins 98574,22.0,Male,South Korean,Resort,778.25,Car rental,342.65,1
98575,Bangkok,04/17/2024,05/02/2024,15.0,Luis Bass DDS 98575,69.0,Male,Taiwanese,Guesthouse,1207.79,Subway,357.17,4
98576,Phuket,04/16/2025,05/03/2025,17.0,Shelly Hartman 98576,35.0,Other,Emirati,Villa,1591.63,Flight,510.16,4
98577,Spain,09/24/2024,09/27/2024,3.0,Jeff Rodriguez 98577,61.0,Female,Brazilian,Villa,359.97,Train,665.49,2
98578,"Istanbul, Turkey",04/24/2023,05/13/2023,19.0,Eric Sellers 98578,42.0,Female,Emirati,Guesthouse,723.86,Car rental,250.77,4
98579,Santorini,08/25/2024,09/05/2024,11.0,Rebekah Wilson DDS 98579,22.0,Other,Italian,Hotel,3718.25,Subway,1609.87,5
98580,"Vienna, Austria",10/17/2024,10/25/2024,8.0,Lynn Bell 98580,67.0,Male,Spanish,Hostel,888.86,Flight,376.46,4
98581,"Taipei, Taiwan",09/06/2024,09/16/2024,10.0,Brandi Clements 98581,53.0,Other,American,Airbnb,801.95,Train,291.4,1
98582,"Nairobi, Kenya",04/01/2024,04/19/2024,18.0,Lynn Vargas 98582,27.0,Female,South Korea,Hotel,648.14,Car rental,311.82,2
98583,"Accra, Ghana",09/08/2024,09/25/2024,17.0,Daniel Marquez 98583,44.0,Female,Canada,Airbnb,631.78,Subway,267.11,2
98584,"Amsterdam, Netherlands",03/30/2024,04/20/2024,21.0,Tony Russell 98584,57.0,Male,Korean,Resort,2443.73,Car,332.88,3
98585,"Lima, Peru",05/03/2023,05/20/2023,17.0,Elizabeth Robertson 98585,51.0,Female,Singapore,Guesthouse,699.42,Car,312.79,4
98586,"Auckland, New Zealand",11/07/2024,11/18/2024,11.0,Penny Hopkins 98586,43.0,Male,Japanese,Hostel,2818.73,Car,512.66,4
98587,"Tokyo, Japan",9/10/2023,9/17/2023,7.0,Andrew Cabrera 98587,26.0,Female,Vietnamese,Airbnb,664.32,Train,189.39,5
98588,"Cairo, Egypt",07/31/2023,08/16/2023,16.0,Spencer Nelson 98588,53.0,Male,Cambodia,Airbnb,686.49,Bus,277.22,4
98589,"Prague, Czech Republic",06/21/2024,07/11/2024,20.0,Donna Cummings 98589,48.0,Male,Mexican,Guesthouse,782.16,Car rental,291.3,2
98590,"Seoul, South Korea",05/03/2024,05/24/2024,21.0,Stephen Evans 98590,20.0,Male,Australian,Airbnb,1668.19,Subway,332.03,4
98591,Sydney,04/15/2024,04/20/2024,5.0,Ethan Murphy 98591,22.0,Female,American,Villa,2813.25,Car,772.03,1
98592,"Taipei, Taiwan",11/25/2024,12/08/2024,13.0,Justin Griffin 98592,20.0,Female,Japanese,Airbnb,870.64,Ferry,310.76,4
98593,"Honolulu, Hawaii",06/08/2024,06/28/2024,20.0,Mr. Jesus Maldonado 98593,67.0,Male,Italian,Riad,651.45,Car rental,126.86,3
98594,Italy,07/07/2023,07/17/2023,10.0,James Frazier 98594,18.0,Other,Singapore,Guesthouse,2472.7,Train,1637.17,4
98595,"Buenos Aires, Argentina",08/25/2023,09/07/2023,13.0,Tiffany Cross 98595,63.0,Female,UK,Resort,792.28,Subway,330.19,3
98596,Paris,10/20/2023,11/07/2023,18.0,Vincent Sanchez 98596,26.0,Male,Moroccan,Vacation rental,2442.01,Bus,673.32,4
98597,"Nairobi, Kenya",06/28/2024,07/03/2024,5.0,Tara Gilbert 98597,38.0,Male,Spanish,Hostel,727.32,Car rental,293.23,5
98598,"Budapest, Hungary",6/10/2022,6/15/2022,5.0,Russell Stark 98598,38.0,Female,United Kingdom,Hotel,760.35,Train,276.16,4
98599,Paris,7/12/2022,7/18/2022,6.0,Chelsea Cherry 98599,36.0,Female,American,Hotel,1012.1,Plane,651.62,4
98600,"Istanbul, Turkey",10/23/2024,11/03/2024,11.0,Leah Chandler 98600,41.0,Male,Singapore,Hotel,810.38,Train,291.82,4
98601,"Sydney, AUS",05/11/2023,05/25/2023,14.0,Emily Kennedy 98601,37.0,Male,Chinese,Airbnb,1254.77,Flight,404.32,1
98602,"Cairo, Egypt",08/07/2023,08/11/2023,4.0,Robin Wilson 98602,63.0,Other,USA,Villa,529.95,Car rental,291.35,4
98603,"Kuala Lumpur, Malaysia",07/21/2024,08/01/2024,11.0,Gina Cordova 98603,40.0,Male,United Arab Emirates,Riad,727.46,Bus,242.5,4
98604,"Seoul, South Korea",03/30/2025,04/08/2025,9.0,Virginia Morris 98604,58.0,Male,German,Airbnb,1006.79,Bus,625.98,5
98605,"Budapest, Hungary",04/30/2023,05/07/2023,7.0,Ann Henry 98605,67.0,Other,Greece,Riad,798.46,Car rental,300.3,5
98606,"Osaka, Japan",01/07/2024,01/23/2024,16.0,Charlene Martin 98606,64.0,Other,Australian,Airbnb,984.59,Flight,340.2,3
98607,"Honolulu, Hawaii",03/25/2025,04/11/2025,17.0,Nathan Jimenez 98607,35.0,Female,South Korean,Vacation rental,1775.51,Ferry,961.23,3
98608,"San Francisco, USA",05/24/2023,05/27/2023,3.0,Mrs. Michelle Underwood 98608,54.0,Other,Spanish,Villa,1234.1,Plane,491.39,4
98609,"Athens, Greece",02/09/2025,02/24/2025,15.0,Alfred Gordon 98609,41.0,Other,Hong Kong,Resort,1397.55,Subway,333.78,4
98610,Santorini,05/05/2023,05/14/2023,9.0,Hunter Hayes 98610,18.0,Female,Canada,Guesthouse,2710.89,Plane,1690.49,3
98611,"Wellington, New Zealand",12/22/2023,01/08/2024,17.0,Rick Jones 98611,48.0,Other,South African,Villa,1005.2,Bus,424.5,4
98612,"London, UK",3/5/2023,3/12/2023,7.0,Lonnie Ochoa MD 98612,54.0,Male,British,Airbnb,838.38,Train,83.33,1
98613,"Hanoi, Vietnam",11/03/2023,11/06/2023,3.0,Jill Harrison 98613,62.0,Male,USA,Vacation rental,943.52,Plane,271.87,2
98614,"Athens, Greece",03/20/2025,04/02/2025,13.0,Stacey Chang 98614,18.0,Other,German,Guesthouse,997.73,Car,320.61,5
98615,Brazil,04/12/2024,04/29/2024,17.0,Belinda Love 98615,70.0,Other,Brazil,Airbnb,1708.31,Flight,476.31,4
98616,Hawaii,8/1/2023,8/10/2023,9.0,Meghan Wang 98616,31.0,Male,Korean,Resort,"$2,000 ",Plane,$800 ,5
98617,"Wellington, New Zealand",11/08/2023,11/13/2023,5.0,Diane Acevedo 98617,27.0,Male,Moroccan,Riad,999.5,Flight,392.47,3
98618,"Accra, Ghana",07/13/2023,07/24/2023,11.0,Mr. Kevin Moreno 98618,57.0,Male,China,Hotel,621.55,Ferry,253.58,4
98619,"Los Angeles, USA",07/29/2023,08/16/2023,18.0,Amanda Haley 98619,60.0,Other,Spain,Vacation rental,1182.76,Bus,1178.73,4
98620,"Los Angeles, USA",10/20/2024,10/23/2024,3.0,Vanessa Hammond 98620,52.0,Other,Spanish,Riad,3505.21,Train,139.28,3
98621,Hawaii,8/1/2023,8/10/2023,9.0,Kristine Kim 98621,31.0,Male,Korean,Resort,"$2,000 ",Plane,$800 ,3
98622,"Lima, Peru",01/10/2025,01/26/2025,16.0,Eric Robbins 98622,46.0,Male,Canadian,Vacation rental,809.4,Flight,351.79,4
98623,"Sydney, AUS",04/08/2025,04/18/2025,10.0,Tracey Zimmerman 98623,62.0,Other,Australian,Villa,1754.03,Train,1674.18,5
98624,"Tokyo, Japan",10/10/2023,10/20/2023,10.0,Andrea Arias 98624,25.0,Male,American,Hostel,$500 ,Bus,$100 ,5
98625,"Casablanca, Morocco",03/01/2025,03/04/2025,3.0,Mr. Ryan Griffin Jr. 98625,57.0,Other,South Korea,Guesthouse,723.51,Plane,284.77,5
98626,"Athens, Greece",06/01/2023,06/11/2023,10.0,Kelsey Robles 98626,22.0,Female,Italian,Resort,673.86,Car,299.57,4
98627,"Wellington, New Zealand",2/1/2024,2/8/2024,7.0,Kathy Arellano 98627,27.0,Male,American,Resort,949.84,Plane,392.69,4
98628,"Paris, France",01/23/2025,01/28/2025,5.0,Tanya Rubio 98628,43.0,Other,Brazil,Hostel,641.97,Train,67.37,5
98629,Egypt,08/12/2024,08/17/2024,5.0,Kelly Hampton 98629,19.0,Other,Canadian,Hostel,1859.59,Airplane,1326.61,4
98630,"Prague, Czech Republic",06/26/2024,07/03/2024,7.0,Ashley Spence 98630,32.0,Male,Indonesian,Guesthouse,864.7,Bus,291.84,3
98631,"Cancun, Mexico",4/1/2024,4/8/2024,7.0,David Coffey 98631,24.0,Female,Mexican,Hotel,955.68,Flight,594.17,5
98632,"Prague, Czech Republic",11/12/2023,11/29/2023,17.0,Kim Clark 98632,62.0,Male,Canadian,Vacation rental,819.57,Train,327.42,5
98633,"Lima, Peru",07/04/2024,07/08/2024,4.0,Jessica Kaufman 98633,39.0,Female,United Kingdom,Resort,764.91,Train,318.03,5
98634,"Wellington, New Zealand",03/12/2025,03/17/2025,5.0,Madeline Cobb 98634,61.0,Male,Singapore,Hostel,997.93,Airplane,425.27,2
98635,"Wellington, New Zealand",12/07/2023,12/17/2023,10.0,Terry Fleming 98635,66.0,Other,Greece,Hostel,983.97,Airplane,443.38,4
98636,"Accra, Ghana",11/11/2024,11/18/2024,7.0,Todd Nixon 98636,39.0,Female,Chinese,Airbnb,612.41,Airplane,302.06,5
98637,Tokyo,09/17/2023,10/05/2023,18.0,Terry Combs 98637,47.0,Female,USA,Guesthouse,795.38,Flight,646.46,4
98638,"Buenos Aires, Argentina",02/02/2025,02/15/2025,13.0,Lisa Campos 98638,45.0,Female,Greece,Villa,775.8,Flight,339.62,5
98639,"Gold Coast, Australia",01/15/2025,01/27/2025,12.0,Jessica Hood 98639,27.0,Male,Cambodia,Guesthouse,1151.51,Flight,371.57,5
98640,"Sydney, Australia",11/03/2023,11/23/2023,20.0,Amy Cook DVM 98640,44.0,Male,Japanese,Hotel,2670.19,Ferry,1324.76,2
98641,"Edinburgh, Scotland",02/03/2025,02/06/2025,3.0,Jordan Grant 98641,34.0,Female,Canada,Vacation rental,2664.51,Train,1231.97,4
98642,Brazil,01/09/2025,01/28/2025,19.0,Laurie Rivas 98642,21.0,Male,Moroccan,Guesthouse,837.64,Airplane,126.68,4
98643,"Lima, Peru",12/13/2023,12/21/2023,8.0,Dylan Howard Jr. 98643,70.0,Other,Chinese,Hotel,735.11,Plane,296.67,5
98644,"Beijing, China",12/24/2024,12/30/2024,6.0,Cheryl Bush 98644,33.0,Female,New Zealander,Riad,1056.65,Car rental,309.26,5
98645,"Lisbon, Portugal",11/13/2023,11/27/2023,14.0,Andrew Joseph 98645,47.0,Female,Chinese,Guesthouse,975.0,Car,303.76,4
98646,"Addis Ababa, Ethiopia",09/16/2024,09/27/2024,11.0,Fernando Harper 98646,32.0,Other,Spanish,Vacation rental,652.19,Flight,277.9,5
98647,"Edinburgh, Scotland",02/04/2025,02/18/2025,14.0,Andrew Dodson 98647,54.0,Male,UK,Guesthouse,1451.2,Bus,1491.84,5
98648,"New York, USA",08/20/2024,08/29/2024,9.0,Edgar Tucker 98648,59.0,Male,South African,Vacation rental,284.36,Car rental,1360.47,3
98649,"Prague, Czech Republic",05/20/2024,05/24/2024,4.0,Kyle Rice 98649,28.0,Other,Canada,Villa,776.15,Plane,325.81,4
